sprint_id,task_id,estimation_days,actual_days,created,start,end,priority,status,reopened_count,is_bug
3,S03T198,3,3,2025-06-27 00:01:02.359161,2025-06-28 00:01:02.359161,2025-07-01 00:01:02.359161,Medium,Done,0,False
3,S03T199,1,5,2025-06-26 00:01:02.359161,2025-06-27 00:01:02.359161,2025-07-02 00:01:02.359161,High,Done,1,False
3,S03T200,7,6,2025-06-22 00:01:02.359161,2025-06-22 00:01:02.359161,2025-06-28 00:01:02.359161,Low,In Progress,0,False
4,S04T1,2,3,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,Blocked,1,False
4,S04T2,5,5,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-13 00:01:02.362605,Low,Done,0,False
4,S04T3,7,5,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-12 00:01:02.362605,Critical,Done,0,False
4,S04T4,3,2,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-14 00:01:02.362605,Medium,Done,0,False
4,S04T5,6,1,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,Low,Blocked,0,False
4,S04T6,3,1,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Done,0,False
4,S04T7,2,3,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-10 00:01:02.362605,Low,In Progress,0,True
4,S04T8,2,1,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,Low,Done,0,False
4,S04T9,3,2,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,Done,0,False
4,S04T10,5,6,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-14 00:01:02.362605,Low,Done,0,False
4,S04T11,7,11,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-17 00:01:02.362605,Critical,Blocked,0,True
4,S04T12,4,5,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-10 00:01:02.362605,High,In Progress,0,True
4,S04T13,7,8,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-14 00:01:02.362605,Low,In Progress,0,False
4,S04T14,7,2,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-08 00:01:02.362605,Medium,Done,0,False
4,S04T15,3,3,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-15 00:01:02.362605,Medium,Done,0,False
4,S04T16,2,2,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,Done,1,True
4,S04T17,1,2,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-13 00:01:02.362605,Medium,Reopened,0,False
4,S04T18,1,1,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Critical,Done,0,False
4,S04T19,7,8,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-13 00:01:02.362605,Medium,Done,0,False
4,S04T20,3,1,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,Medium,Done,0,False
4,S04T21,6,6,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-14 00:01:02.362605,Critical,Done,0,False
4,S04T22,2,1,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,Medium,Done,0,False
4,S04T23,3,1,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,Done,0,False
4,S04T24,5,2,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-11 00:01:02.362605,Low,Blocked,0,False
4,S04T25,4,1,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,Medium,Done,0,True
4,S04T26,1,3,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-15 00:01:02.362605,Low,Done,0,False
4,S04T27,1,1,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Low,Done,0,True
4,S04T28,3,1,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Done,0,False
4,S04T29,5,4,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-10 00:01:02.362605,Low,Done,0,False
4,S04T30,2,1,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,High,In Progress,0,True
4,S04T31,2,1,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,Low,Done,0,False
4,S04T32,2,1,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,High,Done,0,False
4,S04T33,1,1,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,High,Done,0,False
4,S04T34,1,1,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Low,Done,0,False
4,S04T35,5,8,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-14 00:01:02.362605,Critical,Reopened,0,True
4,S04T36,3,4,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-16 00:01:02.362605,Low,Done,0,False
4,S04T37,2,2,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-10 00:01:02.362605,Low,In Progress,0,False
4,S04T38,4,6,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-17 00:01:02.362605,Critical,In Progress,1,False
4,S04T39,7,6,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-15 00:01:02.362605,Low,Done,1,False
4,S04T40,7,6,2025-07-10 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-16 00:01:02.362605,Low,Done,0,False
4,S04T41,3,4,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-10 00:01:02.362605,High,Done,0,True
4,S04T42,3,3,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-14 00:01:02.362605,Low,Done,0,False
4,S04T43,3,1,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,High,Done,1,False
4,S04T44,1,1,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Blocked,0,True
4,S04T45,6,6,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-14 00:01:02.362605,Low,Blocked,1,False
4,S04T46,5,9,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-20 00:01:02.362605,Low,Reopened,1,False
4,S04T47,7,7,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-19 00:01:02.362605,Medium,Done,1,True
4,S04T48,3,1,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,Low,Done,0,False
4,S04T49,2,1,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,In Progress,0,False
4,S04T50,3,3,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-11 00:01:02.362605,Low,Blocked,0,False
4,S04T51,7,6,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-14 00:01:02.362605,Medium,Done,0,True
4,S04T52,3,1,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-13 00:01:02.362605,Medium,Done,0,False
4,S04T53,1,1,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Low,Done,0,True
4,S04T54,7,7,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-16 00:01:02.362605,Medium,Done,0,False
4,S04T55,6,1,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,Medium,Done,0,False
4,S04T56,5,2,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,Done,0,True
4,S04T57,4,1,2025-07-10 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,Critical,Done,1,True
4,S04T58,1,1,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,Low,Done,1,False
4,S04T59,7,8,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-14 00:01:02.362605,High,Done,0,False
4,S04T60,5,6,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-12 00:01:02.362605,Low,In Progress,0,True
4,S04T61,4,5,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-10 00:01:02.362605,Low,Done,0,False
4,S04T62,5,3,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-09 00:01:02.362605,High,Blocked,0,False
4,S04T63,2,3,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-14 00:01:02.362605,High,Blocked,0,False
4,S04T64,5,1,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,Low,Done,0,True
4,S04T65,3,1,2025-07-10 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,Low,Done,0,False
4,S04T66,3,3,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Done,0,False
4,S04T67,2,1,2025-07-10 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,Low,In Progress,0,False
4,S04T68,3,1,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,Low,In Progress,0,False
4,S04T69,6,7,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-15 00:01:02.362605,High,Done,0,False
4,S04T70,2,1,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,High,Blocked,0,True
4,S04T71,7,6,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-14 00:01:02.362605,Low,Done,0,False
4,S04T72,1,4,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Done,0,False
4,S04T73,5,3,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-11 00:01:02.362605,High,In Progress,1,False
4,S04T74,2,1,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-13 00:01:02.362605,Low,Reopened,0,False
4,S04T75,2,3,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-13 00:01:02.362605,Medium,Done,0,False
4,S04T76,7,9,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-15 00:01:02.362605,Low,Done,0,False
4,S04T77,7,9,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-20 00:01:02.362605,Medium,Done,0,False
4,S04T78,7,7,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-13 00:01:02.362605,Medium,In Progress,0,False
4,S04T79,3,1,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,Done,0,False
4,S04T80,1,2,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-14 00:01:02.362605,Low,In Progress,0,True
4,S04T81,5,3,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-08 00:01:02.362605,Medium,Done,0,True
4,S04T82,1,1,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Medium,Done,0,False
4,S04T83,5,8,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-14 00:01:02.362605,Low,Done,0,True
4,S04T84,1,4,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-11 00:01:02.362605,Low,Reopened,0,False
4,S04T85,1,6,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-17 00:01:02.362605,Low,Done,0,True
4,S04T86,7,7,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-15 00:01:02.362605,Critical,Done,0,False
4,S04T87,2,1,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,Medium,Done,0,False
4,S04T88,3,3,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-10 00:01:02.362605,High,Done,0,False
4,S04T89,7,8,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-18 00:01:02.362605,Low,Done,0,False
4,S04T90,2,1,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,Low,In Progress,0,False
4,S04T91,3,3,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-09 00:01:02.362605,Low,Done,0,False
4,S04T92,2,1,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,Done,1,False
4,S04T93,6,3,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Done,1,False
4,S04T94,6,5,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-14 00:01:02.362605,Low,In Progress,0,False
4,S04T95,2,1,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,Critical,Done,0,True
4,S04T96,2,4,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-13 00:01:02.362605,High,Done,0,False
4,S04T97,3,4,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-11 00:01:02.362605,High,Blocked,0,False
4,S04T98,2,1,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,High,Done,0,True
4,S04T99,2,1,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,High,In Progress,0,False
4,S04T100,6,5,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Done,0,False
4,S04T101,1,1,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Medium,In Progress,0,False
4,S04T102,6,4,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-10 00:01:02.362605,Medium,Done,0,False
4,S04T103,6,7,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-18 00:01:02.362605,Medium,Done,0,False
4,S04T104,5,2,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-11 00:01:02.362605,High,Done,0,False
4,S04T105,5,3,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-13 00:01:02.362605,Medium,Done,2,False
4,S04T106,6,9,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-20 00:01:02.362605,High,Done,1,True
4,S04T107,3,2,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-09 00:01:02.362605,Critical,Done,0,True
4,S04T108,1,4,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Done,1,True
4,S04T109,6,5,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,In Progress,0,False
4,S04T110,7,9,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-18 00:01:02.362605,Low,Done,1,False
4,S04T111,2,4,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-14 00:01:02.362605,Medium,Done,0,False
4,S04T112,5,5,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-11 00:01:02.362605,High,Reopened,2,False
4,S04T113,4,4,2025-07-10 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-14 00:01:02.362605,Low,Done,0,True
4,S04T114,2,3,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Reopened,0,False
4,S04T115,5,2,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-10 00:01:02.362605,Medium,Done,0,False
4,S04T116,5,3,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-13 00:01:02.362605,Medium,Done,0,False
4,S04T117,4,4,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Blocked,0,False
4,S04T118,5,2,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-07 00:01:02.362605,Low,Blocked,0,False
4,S04T119,4,1,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,Low,Done,0,False
4,S04T120,7,9,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-18 00:01:02.362605,Medium,Done,1,True
4,S04T121,6,5,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-16 00:01:02.362605,Low,Done,0,False
4,S04T122,1,3,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-11 00:01:02.362605,Medium,Reopened,0,False
4,S04T123,5,3,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-10 00:01:02.362605,Low,Done,0,True
4,S04T124,1,1,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,Critical,Done,0,False
4,S04T125,5,1,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,Critical,In Progress,0,False
4,S04T126,4,2,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,In Progress,1,False
4,S04T127,1,3,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-11 00:01:02.362605,Medium,Done,0,True
4,S04T128,4,2,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-10 00:01:02.362605,Low,Done,0,True
4,S04T129,3,3,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-10 00:01:02.362605,Low,Done,0,False
4,S04T130,1,1,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Medium,Done,1,False
4,S04T131,7,7,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-14 00:01:02.362605,Medium,Reopened,0,False
4,S04T132,7,6,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-15 00:01:02.362605,Medium,Reopened,0,False
4,S04T133,3,1,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,Medium,Done,0,False
4,S04T134,7,7,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-15 00:01:02.362605,Low,Done,0,False
4,S04T135,5,5,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-14 00:01:02.362605,Medium,In Progress,0,False
4,S04T136,4,1,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,Done,0,False
4,S04T137,2,1,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Done,0,False
4,S04T138,5,3,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-09 00:01:02.362605,Critical,In Progress,0,True
4,S04T139,1,1,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-13 00:01:02.362605,Medium,Done,0,False
4,S04T140,1,1,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,Medium,Done,0,False
4,S04T141,4,5,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-10 00:01:02.362605,Low,In Progress,2,False
4,S04T142,6,5,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-11 00:01:02.362605,Low,Done,0,False
4,S04T143,3,3,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-09 00:01:02.362605,Low,Done,0,True
4,S04T144,4,2,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-10 00:01:02.362605,High,Done,0,False
4,S04T145,5,6,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-11 00:01:02.362605,High,Reopened,0,True
4,S04T146,2,2,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-10 00:01:02.362605,High,Done,0,False
4,S04T147,3,3,2025-07-05 00:01:02.362605,2025-07-05 00:01:02.362605,2025-07-08 00:01:02.362605,Medium,Done,2,False
4,S04T148,1,1,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,Low,Done,0,False
4,S04T149,2,4,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-11 00:01:02.362605,Low,Done,0,False
4,S04T150,4,2,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-11 00:01:02.362605,Medium,Done,0,True
4,S04T151,1,1,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Low,Done,0,False
4,S04T152,3,4,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-13 00:01:02.362605,Medium,Blocked,0,False
4,S04T153,7,5,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Done,1,False
4,S04T154,3,5,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-11 00:01:02.362605,Medium,In Progress,1,False
4,S04T155,2,5,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-17 00:01:02.362605,High,Done,0,False
4,S04T156,1,1,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Reopened,0,True
4,S04T157,4,3,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-09 00:01:02.362605,Medium,Reopened,0,False
4,S04T158,7,7,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-15 00:01:02.362605,Low,Done,0,False
4,S04T159,5,3,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-11 00:01:02.362605,Low,Blocked,0,True
4,S04T160,6,7,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-18 00:01:02.362605,Low,Done,0,True
4,S04T161,5,2,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-14 00:01:02.362605,Low,Done,0,False
4,S04T162,3,3,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Blocked,1,False
4,S04T163,5,4,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-16 00:01:02.362605,Medium,In Progress,1,False
4,S04T164,1,1,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,Low,In Progress,1,True
4,S04T165,4,6,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-17 00:01:02.362605,High,Done,0,False
4,S04T166,4,5,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-16 00:01:02.362605,Low,Done,0,False
4,S04T167,2,2,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-11 00:01:02.362605,Medium,Done,0,False
4,S04T168,2,1,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Medium,Done,0,False
4,S04T169,2,1,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,Low,Reopened,1,True
4,S04T170,6,6,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-17 00:01:02.362605,High,In Progress,0,True
4,S04T171,5,3,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-09 00:01:02.362605,Low,Blocked,0,False
4,S04T172,3,4,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,2025-07-16 00:01:02.362605,Medium,Done,0,False
4,S04T173,1,1,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-08 00:01:02.362605,Medium,In Progress,0,False
4,S04T174,4,2,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-11 00:01:02.362605,High,In Progress,0,True
4,S04T175,3,2,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-13 00:01:02.362605,Low,Done,1,False
4,S04T176,7,4,2025-07-07 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-11 00:01:02.362605,Critical,Blocked,0,False
4,S04T177,6,4,2025-07-08 00:01:02.362605,2025-07-08 00:01:02.362605,2025-07-12 00:01:02.362605,Low,In Progress,0,False
4,S04T178,7,5,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-16 00:01:02.362605,Low,Done,0,False
4,S04T179,7,7,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-18 00:01:02.362605,Critical,Done,0,False
4,S04T180,2,1,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Blocked,1,False
4,S04T181,7,4,2025-07-10 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-14 00:01:02.362605,Low,Reopened,0,False
4,S04T182,6,8,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-14 00:01:02.362605,High,In Progress,0,True
4,S04T183,5,5,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-11 00:01:02.362605,Medium,Blocked,1,False
4,S04T184,5,3,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-10 00:01:02.362605,High,Done,0,True
4,S04T185,1,1,2025-07-09 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,Low,Done,1,False
4,S04T186,4,5,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Done,0,True
4,S04T187,2,3,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Done,1,True
4,S04T188,6,7,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-16 00:01:02.362605,Medium,Blocked,0,False
4,S04T189,7,3,2025-07-08 00:01:02.362605,2025-07-09 00:01:02.362605,2025-07-12 00:01:02.362605,High,In Progress,1,True
4,S04T190,2,1,2025-07-10 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-12 00:01:02.362605,Medium,Blocked,1,True
4,S04T191,6,7,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,2025-07-14 00:01:02.362605,High,Done,0,False
4,S04T192,6,2,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-12 00:01:02.362605,High,Done,0,False
4,S04T193,1,2,2025-07-11 00:01:02.362605,2025-07-11 00:01:02.362605,2025-07-13 00:01:02.362605,Low,In Progress,0,False
4,S04T194,7,5,2025-07-06 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-11 00:01:02.362605,Critical,Done,0,False
4,S04T195,3,1,2025-07-05 00:01:02.362605,2025-07-06 00:01:02.362605,2025-07-07 00:01:02.362605,Medium,In Progress,0,False
4,S04T196,3,2,2025-07-09 00:01:02.362605,2025-07-10 00:01:02.362605,2025-07-12 00:01:02.362605,Low,Reopened,1,False
